구역,동,평형,층,층구간,현재조망각,현재조망률,미래차폐위험각,적용차폐계수,감산각,장기조정각,장기조정조망률,현재구간,장기조정구간
3구역,124,27,4,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,5,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,6,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,7,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,8,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,9,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,10,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,11,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,12,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,13,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,14,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,15,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,16,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,17,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,18,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,19,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,20,1-20층,17,9.44,0,0,0,17,9.44,10% 이하,10% 이하
3구역,124,27,21,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,22,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,23,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,24,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,25,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,26,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,27,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,28,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,29,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,30,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,31,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,32,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,33,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,34,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,35,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,36,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,37,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,38,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,39,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,40,21-40층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,41,41-60층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,42,41-60층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,43,41-60층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,44,41-60층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,124,27,45,41-60층,30,16.67,0,0,0,30,16.67,10-20%,10-20%
3구역,124,27,46,41-60층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,124,27,47,41-60층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,124,27,48,41-60층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,67,1,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,2,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,3,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,4,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,5,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,6,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,7,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,8,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,9,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,10,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,11,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,12,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,13,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,14,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,15,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,16,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,17,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,18,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,19,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,20,1-20층,33,18.33,0,0,0,33,18.33,10-20%,10-20%
3구역,125,67,21,21-40층,39,21.67,0,0,0,39,21.67,21-30%,21-30%
3구역,125,67,22,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,23,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,24,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,25,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,26,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,27,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,28,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,29,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,30,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,31,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,32,21-40층,41,22.78,0,0,0,41,22.78,21-30%,21-30%
3구역,125,67,33,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,34,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,35,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,36,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,37,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,38,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,39,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,40,21-40층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,41,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,42,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,43,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,44,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,67,45,41-60층,48,26.67,0,0,0,48,26.67,21-30%,21-30%
3구역,125,67,46,41-60층,59,32.78,0,0,0,59,32.78,31-40%,31-40%
3구역,125,67,47,41-60층,59,32.78,0,0,0,59,32.78,31-40%,31-40%
3구역,125,67,48,41-60층,59,32.78,0,0,0,59,32.78,31-40%,31-40%
3구역,125,67,1,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,2,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,3,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,4,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,5,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,6,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,7,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,8,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,9,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,10,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,11,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,12,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,13,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,14,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,15,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,16,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,17,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,18,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,19,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,20,1-20층,31,17.22,0,0,0,31,17.22,10-20%,10-20%
3구역,125,67,21,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,22,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,23,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,24,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,25,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,26,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,27,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,28,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,29,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,30,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,31,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,32,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,33,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,34,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,35,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,36,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,37,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,38,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,39,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,40,21-40층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,41,41-60층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,42,41-60층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,43,41-60층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,44,41-60층,38,21.11,0,0,0,38,21.11,21-30%,21-30%
3구역,125,67,45,41-60층,40,22.22,0,0,0,40,22.22,21-30%,21-30%
3구역,125,67,46,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,67,47,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,67,48,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,42,1,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,2,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,3,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,4,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,5,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,6,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,7,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,8,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,9,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,10,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,11,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,12,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,13,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,14,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,15,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,16,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,17,1-20층,28,15.56,0,0,0,28,15.56,10-20%,10-20%
3구역,125,42,18,1-20층,30,16.67,0,0,0,30,16.67,10-20%,10-20%
3구역,125,42,19,1-20층,30,16.67,0,0,0,30,16.67,10-20%,10-20%
3구역,125,42,20,1-20층,30,16.67,0,0,0,30,16.67,10-20%,10-20%
3구역,125,42,21,21-40층,35,19.44,0,0,0,35,19.44,10-20%,10-20%
3구역,125,42,22,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,23,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,24,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,25,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,26,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,27,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,28,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,29,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,30,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,31,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,32,21-40층,36,20,0,0,0,36,20,10-20%,10-20%
3구역,125,42,33,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,34,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,35,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,36,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,37,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,38,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,39,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,40,21-40층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,41,41-60층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,42,41-60층,42,23.33,0,0,0,42,23.33,21-30%,21-30%
3구역,125,42,43,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,42,44,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,42,45,41-60층,47,26.11,0,0,0,47,26.11,21-30%,21-30%
3구역,125,42,46,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,42,47,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,42,48,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,42,49,41-60층,53,29.44,0,0,0,53,29.44,21-30%,21-30%
3구역,125,27,1,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,2,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,3,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,4,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,5,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,6,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,7,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,8,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,9,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,10,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,11,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,12,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,13,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,14,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,15,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,16,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,17,1-20층,19,10.56,0,0,0,19,10.56,10-20%,10-20%
3구역,125,27,18,1-20층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,125,27,19,1-20층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,125,27,20,1-20층,24,13.33,0,0,0,24,13.33,10-20%,10-20%
3구역,125,27,21,21-40층,26,14.44,0,0,0,26,14.44,10-20%,10-20%
3구역,125,27,22,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,23,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,24,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,25,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,26,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,27,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,28,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,29,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,30,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,31,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,32,21-40층,27,15,0,0,0,27,15,10-20%,10-20%
3구역,125,27,33,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,34,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,35,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,36,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,37,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,38,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,39,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,40,21-40층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,41,41-60층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,42,41-60층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,43,41-60층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,44,41-60층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,45,41-60층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,125,27,46,41-60층,35,19.44,0,0,0,35,19.44,10-20%,10-20%
3구역,125,27,47,41-60층,35,19.44,0,0,0,35,19.44,10-20%,10-20%
3구역,125,27,48,41-60층,35,19.44,0,0,0,35,19.44,10-20%,10-20%
3구역,126,71,1,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,2,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,3,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,4,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,5,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,6,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
3구역,126,71,7,1-20층,32,17.78,0,0,0,32,17.78,10-20%,10-20%
